Exch,Exchange Segment,Symbol,Token,Instrument Type,Option Type,Strike Price,Instrument Name,Trading Symbol,Formatted Ins Name,Expiry Date,Lot Size,Tick Size
MCX,mcx_fo,NATURALGAS,243708,OPTFUT,PE,505,NATURALGAS22SEP505PE,NATURALGAS22SEP505PE,NATURALGAS 23SEP22 505 PE,2022-09-23,1250,0.05
MCX,mcx_fo,NATURALGAS,243709,OPTFUT,CE,510,NATURALGAS22SEP510CE,NATURALGAS22SEP510CE,NATURALGAS 23SEP22 510 CE,2022-09-23,1250,0.05
MCX,mcx_fo,NATURALGAS,243710,OPTFUT,PE,510,NATURALGAS22SEP510PE,NATURALGAS22SEP510PE,NATURALGAS 23SEP22 510 PE,2022-09-23,1250,0.05
MCX,mcx_fo,NATURALGAS,243711,OPTFUT,CE,515,NATURALGAS22SEP515CE,NATURALGAS22SEP515CE,NATURALGAS 23SEP22 515 CE,2022-09-23,1250,0.05
MCX,mcx_fo,NATURALGAS,243712,OPTFUT,PE,515,NATURALGAS22SEP515PE,NATURALGAS22SEP515PE,NATURALGAS 23SEP22 515 PE,2022-09-23,1250,0.05
MCX,mcx_fo,NATURALGAS,243713,OPTFUT,CE,520,NATURALGAS22SEP520CE,NATURALGAS22SEP520CE,NATURALGAS 23SEP22 520 CE,2022-09-23,1250,0.05
MCX,mcx_fo,NATURALGAS,243714,OPTFUT,PE,520,NATURALGAS22SEP520PE,NATURALGAS22SEP520PE,NATURALGAS 23SEP22 520 PE,2022-09-23,1250,0.05
MCX,mcx_fo,NATURALGAS,243715,OPTFUT,CE,525,NATURALGAS22SEP525CE,NATURALGAS22SEP525CE,NATURALGAS 23SEP22 525 CE,2022-09-23,1250,0.05
MCX,mcx_fo,NATURALGAS,243716,OPTFUT,PE,525,NATURALGAS22SEP525PE,NATURALGAS22SEP525PE,NATURALGAS 23SEP22 525 PE,2022-09-23,1250,0.05
MCX,mcx_fo,NATURALGAS,243717,OPTFUT,CE,530,NATURALGAS22SEP530CE,NATURALGAS22SEP530CE,NATURALGAS 23SEP22 530 CE,2022-09-23,1250,0.05
MCX,mcx_fo,NATURALGAS,243718,OPTFUT,PE,530,NATURALGAS22SEP530PE,NATURALGAS22SEP530PE,NATURALGAS 23SEP22 530 PE,2022-09-23,1250,0.05
MCX,mcx_fo,NATURALGAS,243719,OPTFUT,CE,535,NATURALGAS22SEP535CE,NATURALGAS22SEP535CE,NATURALGAS 23SEP22 535 CE,2022-09-23,1250,0.05
MCX,mcx_fo,NATURALGAS,243720,OPTFUT,PE,535,NATURALGAS22SEP535PE,NATURALGAS22SEP535PE,NATURALGAS 23SEP22 535 PE,2022-09-23,1250,0.05
MCX,mcx_fo,NATURALGAS,243721,OPTFUT,CE,540,NATURALGAS22SEP540CE,NATURALGAS22SEP540CE,NATURALGAS 23SEP22 540 CE,2022-09-23,1250,0.05
MCX,mcx_fo,NATURALGAS,243722,OPTFUT,PE,540,NATURALGAS22SEP540PE,NATURALGAS22SEP540PE,NATURALGAS 23SEP22 540 PE,2022-09-23,1250,0.05
MCX,mcx_fo,NATURALGAS,243723,OPTFUT,CE,545,NATURALGAS22SEP545CE,NATURALGAS22SEP545CE,NATURALGAS 23SEP22 545 CE,2022-09-23,1250,0.05
MCX,mcx_fo,NATURALGAS,243724,OPTFUT,PE,545,NATURALGAS22SEP545PE,NATURALGAS22SEP545PE,NATURALGAS 23SEP22 545 PE,2022-09-23,1250,0.05
MCX,mcx_fo,NATURALGAS,243725,OPTFUT,CE,550,NATURALGAS22SEP550CE,NATURALGAS22SEP550CE,NATURALGAS 23SEP22 550 CE,2022-09-23,1250,0.05
MCX,mcx_fo,NATURALGAS,243726,OPTFUT,PE,550,NATURALGAS22SEP550PE,NATURALGAS22SEP550PE,NATURALGAS 23SEP22 550 PE,2022-09-23,1250,0.05
MCX,mcx_fo,NATURALGAS,243727,OPTFUT,CE,555,NATURALGAS22SEP555CE,NATURALGAS22SEP555CE,NATURALGAS 23SEP22 555 CE,2022-09-23,1250,0.05
MCX,mcx_fo,NATURALGAS,243728,OPTFUT,PE,555,NATURALGAS22SEP555PE,NATURALGAS22SEP555PE,NATURALGAS 23SEP22 555 PE,2022-09-23,1250,0.05
MCX,mcx_fo,NATURALGAS,243729,OPTFUT,CE,560,NATURALGAS22SEP560CE,NATURALGAS22SEP560CE,NATURALGAS 23SEP22 560 CE,2022-09-23,1250,0.05
MCX,mcx_fo,NATURALGAS,243730,OPTFUT,PE,560,NATURALGAS22SEP560PE,NATURALGAS22SEP560PE,NATURALGAS 23SEP22 560 PE,2022-09-23,1250,0.05
MCX,mcx_fo,NATURALGAS,243731,OPTFUT,CE,565,NATURALGAS22SEP565CE,NATURALGAS22SEP565CE,NATURALGAS 23SEP22 565 CE,2022-09-23,1250,0.05
MCX,mcx_fo,NATURALGAS,243732,OPTFUT,PE,565,NATURALGAS22SEP565PE,NATURALGAS22SEP565PE,NATURALGAS 23SEP22 565 PE,2022-09-23,1250,0.05
MCX,mcx_fo,NATURALGAS,243733,OPTFUT,CE,570,NATURALGAS22SEP570CE,NATURALGAS22SEP570CE,NATURALGAS 23SEP22 570 CE,2022-09-23,1250,0.05
MCX,mcx_fo,NATURALGAS,243734,OPTFUT,PE,570,NATURALGAS22SEP570PE,NATURALGAS22SEP570PE,NATURALGAS 23SEP22 570 PE,2022-09-23,1250,0.05
MCX,mcx_fo,NATURALGAS,243735,OPTFUT,CE,575,NATURALGAS22SEP575CE,NATURALGAS22SEP575CE,NATURALGAS 23SEP22 575 CE,2022-09-23,1250,0.05
MCX,mcx_fo,NATURALGAS,243736,OPTFUT,PE,575,NATURALGAS22SEP575PE,NATURALGAS22SEP575PE,NATURALGAS 23SEP22 575 PE,2022-09-23,1250,0.05
MCX,mcx_fo,NATURALGAS,243737,OPTFUT,CE,580,NATURALGAS22SEP580CE,NATURALGAS22SEP580CE,NATURALGAS 23SEP22 580 CE,2022-09-23,1250,0.05
MCX,mcx_fo,NATURALGAS,243738,OPTFUT,PE,580,NATURALGAS22SEP580PE,NATURALGAS22SEP580PE,NATURALGAS 23SEP22 580 PE,2022-09-23,1250,0.05
MCX,mcx_fo,NATURALGAS,243739,OPTFUT,CE,585,NATURALGAS22SEP585CE,NATURALGAS22SEP585CE,NATURALGAS 23SEP22 585 CE,2022-09-23,1250,0.05
MCX,mcx_fo,NATURALGAS,243740,OPTFUT,PE,585,NATURALGAS22SEP585PE,NATURALGAS22SEP585PE,NATURALGAS 23SEP22 585 PE,2022-09-23,1250,0.05
MCX,mcx_fo,NATURALGAS,243741,OPTFUT,CE,590,NATURALGAS22SEP590CE,NATURALGAS22SEP590CE,NATURALGAS 23SEP22 590 CE,2022-09-23,1250,0.05
MCX,mcx_fo,NATURALGAS,243742,OPTFUT,PE,590,NATURALGAS22SEP590PE,NATURALGAS22SEP590PE,NATURALGAS 23SEP22 590 PE,2022-09-23,1250,0.05
MCX,mcx_fo,NATURALGAS,243743,OPTFUT,CE,595,NATURALGAS22SEP595CE,NATURALGAS22SEP595CE,NATURALGAS 23SEP22 595 CE,2022-09-23,1250,0.05
MCX,mcx_fo,NATURALGAS,243744,OPTFUT,PE,595,NATURALGAS22SEP595PE,NATURALGAS22SEP595PE,NATURALGAS 23SEP22 595 PE,2022-09-23,1250,0.05
MCX,mcx_fo,NATURALGAS,243745,OPTFUT,CE,600,NATURALGAS22SEP600CE,NATURALGAS22SEP600CE,NATURALGAS 23SEP22 600 CE,2022-09-23,1250,0.05
MCX,mcx_fo,NATURALGAS,243746,OPTFUT,PE,600,NATURALGAS22SEP600PE,NATURALGAS22SEP600PE,NATURALGAS 23SEP22 600 PE,2022-09-23,1250,0.05
MCX,mcx_fo,NATURALGAS,243747,OPTFUT,CE,605,NATURALGAS22SEP605CE,NATURALGAS22SEP605CE,NATURALGAS 23SEP22 605 CE,2022-09-23,1250,0.05
MCX,mcx_fo,NATURALGAS,243748,OPTFUT,PE,605,NATURALGAS22SEP605PE,NATURALGAS22SEP605PE,NATURALGAS 23SEP22 605 PE,2022-09-23,1250,0.05
MCX,mcx_fo,NATURALGAS,243749,OPTFUT,CE,610,NATURALGAS22SEP610CE,NATURALGAS22SEP610CE,NATURALGAS 23SEP22 610 CE,2022-09-23,1250,0.05
MCX,mcx_fo,NATURALGAS,243750,OPTFUT,PE,610,NATURALGAS22SEP610PE,NATURALGAS22SEP610PE,NATURALGAS 23SEP22 610 PE,2022-09-23,1250,0.05
MCX,mcx_fo,NATURALGAS,243751,OPTFUT,CE,615,NATURALGAS22SEP615CE,NATURALGAS22SEP615CE,NATURALGAS 23SEP22 615 CE,2022-09-23,1250,0.05
MCX,mcx_fo,NATURALGAS,243752,OPTFUT,PE,615,NATURALGAS22SEP615PE,NATURALGAS22SEP615PE,NATURALGAS 23SEP22 615 PE,2022-09-23,1250,0.05
MCX,mcx_fo,NATURALGAS,243753,OPTFUT,CE,620,NATURALGAS22SEP620CE,NATURALGAS22SEP620CE,NATURALGAS 23SEP22 620 CE,2022-09-23,1250,0.05
MCX,mcx_fo,NATURALGAS,243754,OPTFUT,PE,620,NATURALGAS22SEP620PE,NATURALGAS22SEP620PE,NATURALGAS 23SEP22 620 PE,2022-09-23,1250,0.05
MCX,mcx_fo,NATURALGAS,243755,OPTFUT,CE,625,NATURALGAS22SEP625CE,NATURALGAS22SEP625CE,NATURALGAS 23SEP22 625 CE,2022-09-23,1250,0.05
MCX,mcx_fo,NATURALGAS,243756,OPTFUT,PE,625,NATURALGAS22SEP625PE,NATURALGAS22SEP625PE,NATURALGAS 23SEP22 625 PE,2022-09-23,1250,0.05
MCX,mcx_fo,NATURALGAS,243757,OPTFUT,CE,630,NATURALGAS22SEP630CE,NATURALGAS22SEP630CE,NATURALGAS 23SEP22 630 CE,2022-09-23,1250,0.05
MCX,mcx_fo,NATURALGAS,243758,OPTFUT,PE,630,NATURALGAS22SEP630PE,NATURALGAS22SEP630PE,NATURALGAS 23SEP22 630 PE,2022-09-23,1250,0.05
MCX,mcx_fo,NATURALGAS,243759,OPTFUT,CE,635,NATURALGAS22SEP635CE,NATURALGAS22SEP635CE,NATURALGAS 23SEP22 635 CE,2022-09-23,1250,0.05
MCX,mcx_fo,NATURALGAS,243760,OPTFUT,PE,635,NATURALGAS22SEP635PE,NATURALGAS22SEP635PE,NATURALGAS 23SEP22 635 PE,2022-09-23,1250,0.05
MCX,mcx_fo,SILVERM,244886,OPTFUT,PE,54250,SILVERM23JUN54250PE,SILVERM23JUN54250PE,SILVERM 21JUN23 54250 PE,2023-06-21,5,0.5
MCX,mcx_fo,SILVERM,244887,OPTFUT,CE,54500,SILVERM23JUN54500CE,SILVERM23JUN54500CE,SILVERM 21JUN23 54500 CE,2023-06-21,5,0.5
MCX,mcx_fo,SILVERM,244888,OPTFUT,PE,54500,SILVERM23JUN54500PE,SILVERM23JUN54500PE,SILVERM 21JUN23 54500 PE,2023-06-21,5,0.5
MCX,mcx_fo,SILVERM,244889,OPTFUT,CE,54750,SILVERM23JUN54750CE,SILVERM23JUN54750CE,SILVERM 21JUN23 54750 CE,2023-06-21,5,0.5
MCX,mcx_fo,SILVERM,244890,OPTFUT,PE,54750,SILVERM23JUN54750PE,SILVERM23JUN54750PE,SILVERM 21JUN23 54750 PE,2023-06-21,5,0.5
MCX,mcx_fo,SILVERM,244891,OPTFUT,CE,55000,SILVERM23JUN55000CE,SILVERM23JUN55000CE,SILVERM 21JUN23 55000 CE,2023-06-21,5,0.5
MCX,mcx_fo,SILVERM,244892,OPTFUT,PE,55000,SILVERM23JUN55000PE,SILVERM23JUN55000PE,SILVERM 21JUN23 55000 PE,2023-06-21,5,0.5
MCX,mcx_fo,SILVERM,244893,OPTFUT,CE,55250,SILVERM23JUN55250CE,SILVERM23JUN55250CE,SILVERM 21JUN23 55250 CE,2023-06-21,5,0.5
MCX,mcx_fo,SILVERM,244894,OPTFUT,PE,55250,SILVERM23JUN55250PE,SILVERM23JUN55250PE,SILVERM 21JUN23 55250 PE,2023-06-21,5,0.5
MCX,mcx_fo,SILVERM,244895,OPTFUT,CE,55500,SILVERM23JUN55500CE,SILVERM23JUN55500CE,SILVERM 21JUN23 55500 CE,2023-06-21,5,0.5
MCX,mcx_fo,SILVERM,244896,OPTFUT,PE,55500,SILVERM23JUN55500PE,SILVERM23JUN55500PE,SILVERM 21JUN23 55500 PE,2023-06-21,5,0.5
MCX,mcx_fo,SILVERM,244897,OPTFUT,CE,55750,SILVERM23JUN55750CE,SILVERM23JUN55750CE,SILVERM 21JUN23 55750 CE,2023-06-21,5,0.5
MCX,mcx_fo,SILVERM,244898,OPTFUT,PE,55750,SILVERM23JUN55750PE,SILVERM23JUN55750PE,SILVERM 21JUN23 55750 PE,2023-06-21,5,0.5
MCX,mcx_fo,SILVERM,244899,OPTFUT,CE,56000,SILVERM23JUN56000CE,SILVERM23JUN56000CE,SILVERM 21JUN23 56000 CE,2023-06-21,5,0.5
MCX,mcx_fo,SILVERM,244900,OPTFUT,PE,56000,SILVERM23JUN56000PE,SILVERM23JUN56000PE,SILVERM 21JUN23 56000 PE,2023-06-21,5,0.5
MCX,mcx_fo,SILVERM,244901,OPTFUT,CE,56250,SILVERM23JUN56250CE,SILVERM23JUN56250CE,SILVERM 21JUN23 56250 CE,2023-06-21,5,0.5
MCX,mcx_fo,SILVERM,244902,OPTFUT,PE,56250,SILVERM23JUN56250PE,SILVERM23JUN56250PE,SILVERM 21JUN23 56250 PE,2023-06-21,5,0.5
MCX,mcx_fo,SILVERM,244903,OPTFUT,CE,56500,SILVERM23JUN56500CE,SILVERM23JUN56500CE,SILVERM 21JUN23 56500 CE,2023-06-21,5,0.5
MCX,mcx_fo,SILVERM,244904,OPTFUT,PE,56500,SILVERM23JUN56500PE,SILVERM23JUN56500PE,SILVERM 21JUN23 56500 PE,2023-06-21,5,0.5
MCX,mcx_fo,SILVERM,244905,OPTFUT,CE,56750,SILVERM23JUN56750CE,SILVERM23JUN56750CE,SILVERM 21JUN23 56750 CE,2023-06-21,5,0.5
MCX,mcx_fo,SILVERM,244906,OPTFUT,PE,56750,SILVERM23JUN56750PE,SILVERM23JUN56750PE,SILVERM 21JUN23 56750 PE,2023-06-21,5,0.5
MCX,mcx_fo,SILVERM,244907,OPTFUT,CE,57000,SILVERM23JUN57000CE,SILVERM23JUN57000CE,SILVERM 21JUN23 57000 CE,2023-06-21,5,0.5
MCX,mcx_fo,SILVERM,244908,OPTFUT,PE,57000,SILVERM23JUN57000PE,SILVERM23JUN57000PE,SILVERM 21JUN23 57000 PE,2023-06-21,5,0.5
MCX,mcx_fo,SILVERM,244909,OPTFUT,CE,57250,SILVERM23JUN57250CE,SILVERM23JUN57250CE,SILVERM 21JUN23 57250 CE,2023-06-21,5,0.5
MCX,mcx_fo,SILVERM,244910,OPTFUT,PE,57250,SILVERM23JUN57250PE,SILVERM23JUN57250PE,SILVERM 21JUN23 57250 PE,2023-06-21,5,0.5
MCX,mcx_fo,SILVERM,244911,OPTFUT,CE,57500,SILVERM23JUN57500CE,SILVERM23JUN57500CE,SILVERM 21JUN23 57500 CE,2023-06-21,5,0.5
MCX,mcx_fo,SILVERM,244912,OPTFUT,PE,57500,SILVERM23JUN57500PE,SILVERM23JUN57500PE,SILVERM 21JUN23 57500 PE,2023-06-21,5,0.5
MCX,mcx_fo,SILVERM,244913,OPTFUT,CE,57750,SILVERM23JUN57750CE,SILVERM23JUN57750CE,SILVERM 21JUN23 57750 CE,2023-06-21,5,0.5
MCX,mcx_fo,SILVERM,244914,OPTFUT,PE,57750,SILVERM23JUN57750PE,SILVERM23JUN57750PE,SILVERM 21JUN23 57750 PE,2023-06-21,5,0.5
MCX,mcx_fo,SILVERM,244915,OPTFUT,CE,58000,SILVERM23JUN58000CE,SILVERM23JUN58000CE,SILVERM 21JUN23 58000 CE,2023-06-21,5,0.5
MCX,mcx_fo,SILVERM,244916,OPTFUT,PE,58000,SILVERM23JUN58000PE,SILVERM23JUN58000PE,SILVERM 21JUN23 58000 PE,2023-06-21,5,0.5
MCX,mcx_fo,SILVERM,244917,OPTFUT,CE,58250,SILVERM23JUN58250CE,SILVERM23JUN58250CE,SILVERM 21JUN23 58250 CE,2023-06-21,5,0.5
MCX,mcx_fo,SILVERM,244918,OPTFUT,PE,58250,SILVERM23JUN58250PE,SILVERM23JUN58250PE,SILVERM 21JUN23 58250 PE,2023-06-21,5,0.5
MCX,mcx_fo,SILVERM,244919,OPTFUT,CE,58500,SILVERM23JUN58500CE,SILVERM23JUN58500CE,SILVERM 21JUN23 58500 CE,2023-06-21,5,0.5
MCX,mcx_fo,SILVERM,244920,OPTFUT,PE,58500,SILVERM23JUN58500PE,SILVERM23JUN58500PE,SILVERM 21JUN23 58500 PE,2023-06-21,5,0.5
MCX,mcx_fo,SILVERM,244921,OPTFUT,CE,58750,SILVERM23JUN58750CE,SILVERM23JUN58750CE,SILVERM 21JUN23 58750 CE,2023-06-21,5,0.5
MCX,mcx_fo,SILVERM,244922,OPTFUT,PE,58750,SILVERM23JUN58750PE,SILVERM23JUN58750PE,SILVERM 21JUN23 58750 PE,2023-06-21,5,0.5
MCX,mcx_fo,SILVERM,244923,OPTFUT,CE,59000,SILVERM23JUN59000CE,SILVERM23JUN59000CE,SILVERM 21JUN23 59000 CE,2023-06-21,5,0.5
MCX,mcx_fo,SILVERM,244924,OPTFUT,PE,59000,SILVERM23JUN59000PE,SILVERM23JUN59000PE,SILVERM 21JUN23 59000 PE,2023-06-21,5,0.5
MCX,mcx_fo,SILVERM,244925,OPTFUT,CE,59250,SILVERM23JUN59250CE,SILVERM23JUN59250CE,SILVERM 21JUN23 59250 CE,2023-06-21,5,0.5
MCX,mcx_fo,SILVERM,244926,OPTFUT,PE,59250,SILVERM23JUN59250PE,SILVERM23JUN59250PE,SILVERM 21JUN23 59250 PE,2023-06-21,5,0.5
MCX,mcx_fo,SILVERM,244927,OPTFUT,CE,59500,SILVERM23JUN59500CE,SILVERM23JUN59500CE,SILVERM 21JUN23 59500 CE,2023-06-21,5,0.5
MCX,mcx_fo,SILVERM,244928,OPTFUT,PE,59500,SILVERM23JUN59500PE,SILVERM23JUN59500PE,SILVERM 21JUN23 59500 PE,2023-06-21,5,0.5
MCX,mcx_fo,SILVERM,244929,OPTFUT,CE,59750,SILVERM23JUN59750CE,SILVERM23JUN59750CE,SILVERM 21JUN23 59750 CE,2023-06-21,5,0.5
MCX,mcx_fo,SILVERM,244930,OPTFUT,PE,59750,SILVERM23JUN59750PE,SILVERM23JUN59750PE,SILVERM 21JUN23 59750 PE,2023-06-21,5,0.5
MCX,mcx_fo,SILVERM,244931,OPTFUT,CE,60000,SILVERM23JUN60000CE,SILVERM23JUN60000CE,SILVERM 21JUN23 60000 CE,2023-06-21,5,0.5
MCX,mcx_fo,SILVERM,244932,OPTFUT,PE,60000,SILVERM23JUN60000PE,SILVERM23JUN60000PE,SILVERM 21JUN23 60000 PE,2023-06-21,5,0.5
MCX,mcx_fo,SILVERM,244933,OPTFUT,CE,60250,SILVERM23JUN60250CE,SILVERM23JUN60250CE,SILVERM 21JUN23 60250 CE,2023-06-21,5,0.5
MCX,mcx_fo,SILVERM,244934,OPTFUT,PE,60250,SILVERM23JUN60250PE,SILVERM23JUN60250PE,SILVERM 21JUN23 60250 PE,2023-06-21,5,0.5
MCX,mcx_fo,SILVER,244793,OPTFUT,CE,54750,SILVER23JUN54750CE,SILVER23JUN54750CE,SILVER 26JUN23 54750 CE,2023-06-26,30,0.5
MCX,mcx_fo,SILVER,244794,OPTFUT,PE,54750,SILVER23JUN54750PE,SILVER23JUN54750PE,SILVER 26JUN23 54750 PE,2023-06-26,30,0.5
MCX,mcx_fo,SILVER,244795,OPTFUT,CE,55000,SILVER23JUN55000CE,SILVER23JUN55000CE,SILVER 26JUN23 55000 CE,2023-06-26,30,0.5
MCX,mcx_fo,SILVER,244796,OPTFUT,PE,55000,SILVER23JUN55000PE,SILVER23JUN55000PE,SILVER 26JUN23 55000 PE,2023-06-26,30,0.5
MCX,mcx_fo,SILVER,244797,OPTFUT,CE,55250,SILVER23JUN55250CE,SILVER23JUN55250CE,SILVER 26JUN23 55250 CE,2023-06-26,30,0.5
MCX,mcx_fo,SILVER,244798,OPTFUT,PE,55250,SILVER23JUN55250PE,SILVER23JUN55250PE,SILVER 26JUN23 55250 PE,2023-06-26,30,0.5
MCX,mcx_fo,SILVER,244799,OPTFUT,CE,55500,SILVER23JUN55500CE,SILVER23JUN55500CE,SILVER 26JUN23 55500 CE,2023-06-26,30,0.5
MCX,mcx_fo,SILVER,244800,OPTFUT,PE,55500,SILVER23JUN55500PE,SILVER23JUN55500PE,SILVER 26JUN23 55500 PE,2023-06-26,30,0.5
MCX,mcx_fo,SILVER,244801,OPTFUT,CE,55750,SILVER23JUN55750CE,SILVER23JUN55750CE,SILVER 26JUN23 55750 CE,2023-06-26,30,0.5
MCX,mcx_fo,SILVER,244802,OPTFUT,PE,55750,SILVER23JUN55750PE,SILVER23JUN55750PE,SILVER 26JUN23 55750 PE,2023-06-26,30,0.5
MCX,mcx_fo,SILVER,244803,OPTFUT,CE,56000,SILVER23JUN56000CE,SILVER23JUN56000CE,SILVER 26JUN23 56000 CE,2023-06-26,30,0.5
MCX,mcx_fo,SILVER,244804,OPTFUT,PE,56000,SILVER23JUN56000PE,SILVER23JUN56000PE,SILVER 26JUN23 56000 PE,2023-06-26,30,0.5
MCX,mcx_fo,SILVER,244805,OPTFUT,CE,56250,SILVER23JUN56250CE,SILVER23JUN56250CE,SILVER 26JUN23 56250 CE,2023-06-26,30,0.5
MCX,mcx_fo,SILVER,244806,OPTFUT,PE,56250,SILVER23JUN56250PE,SILVER23JUN56250PE,SILVER 26JUN23 56250 PE,2023-06-26,30,0.5
MCX,mcx_fo,SILVER,244807,OPTFUT,CE,56500,SILVER23JUN56500CE,SILVER23JUN56500CE,SILVER 26JUN23 56500 CE,2023-06-26,30,0.5
MCX,mcx_fo,SILVER,244808,OPTFUT,PE,56500,SILVER23JUN56500PE,SILVER23JUN56500PE,SILVER 26JUN23 56500 PE,2023-06-26,30,0.5
MCX,mcx_fo,SILVER,244809,OPTFUT,CE,56750,SILVER23JUN56750CE,SILVER23JUN56750CE,SILVER 26JUN23 56750 CE,2023-06-26,30,0.5
MCX,mcx_fo,SILVER,244810,OPTFUT,PE,56750,SILVER23JUN56750PE,SILVER23JUN56750PE,SILVER 26JUN23 56750 PE,2023-06-26,30,0.5
MCX,mcx_fo,SILVER,244811,OPTFUT,CE,57000,SILVER23JUN57000CE,SILVER23JUN57000CE,SILVER 26JUN23 57000 CE,2023-06-26,30,0.5
MCX,mcx_fo,SILVER,244812,OPTFUT,PE,57000,SILVER23JUN57000PE,SILVER23JUN57000PE,SILVER 26JUN23 57000 PE,2023-06-26,30,0.5
MCX,mcx_fo,SILVER,244813,OPTFUT,CE,57250,SILVER23JUN57250CE,SILVER23JUN57250CE,SILVER 26JUN23 57250 CE,2023-06-26,30,0.5
MCX,mcx_fo,SILVER,244814,OPTFUT,PE,57250,SILVER23JUN57250PE,SILVER23JUN57250PE,SILVER 26JUN23 57250 PE,2023-06-26,30,0.5
MCX,mcx_fo,SILVER,244815,OPTFUT,CE,57500,SILVER23JUN57500CE,SILVER23JUN57500CE,SILVER 26JUN23 57500 CE,2023-06-26,30,0.5
MCX,mcx_fo,SILVER,244816,OPTFUT,PE,57500,SILVER23JUN57500PE,SILVER23JUN57500PE,SILVER 26JUN23 57500 PE,2023-06-26,30,0.5
MCX,mcx_fo,SILVER,244817,OPTFUT,CE,57750,SILVER23JUN57750CE,SILVER23JUN57750CE,SILVER 26JUN23 57750 CE,2023-06-26,30,0.5
MCX,mcx_fo,SILVER,244818,OPTFUT,PE,57750,SILVER23JUN57750PE,SILVER23JUN57750PE,SILVER 26JUN23 57750 PE,2023-06-26,30,0.5
MCX,mcx_fo,SILVER,244819,OPTFUT,CE,58000,SILVER23JUN58000CE,SILVER23JUN58000CE,SILVER 26JUN23 58000 CE,2023-06-26,30,0.5
MCX,mcx_fo,SILVER,244820,OPTFUT,PE,58000,SILVER23JUN58000PE,SILVER23JUN58000PE,SILVER 26JUN23 58000 PE,2023-06-26,30,0.5
MCX,mcx_fo,SILVER,244821,OPTFUT,CE,58250,SILVER23JUN58250CE,SILVER23JUN58250CE,SILVER 26JUN23 58250 CE,2023-06-26,30,0.5
MCX,mcx_fo,SILVER,244822,OPTFUT,PE,58250,SILVER23JUN58250PE,SILVER23JUN58250PE,SILVER 26JUN23 58250 PE,2023-06-26,30,0.5
MCX,mcx_fo,SILVER,244823,OPTFUT,CE,58500,SILVER23JUN58500CE,SILVER23JUN58500CE,SILVER 26JUN23 58500 CE,2023-06-26,30,0.5
MCX,mcx_fo,SILVER,244824,OPTFUT,PE,58500,SILVER23JUN58500PE,SILVER23JUN58500PE,SILVER 26JUN23 58500 PE,2023-06-26,30,0.5
MCX,mcx_fo,SILVER,244825,OPTFUT,CE,58750,SILVER23JUN58750CE,SILVER23JUN58750CE,SILVER 26JUN23 58750 CE,2023-06-26,30,0.5
MCX,mcx_fo,SILVER,244826,OPTFUT,PE,58750,SILVER23JUN58750PE,SILVER23JUN58750PE,SILVER 26JUN23 58750 PE,2023-06-26,30,0.5
MCX,mcx_fo,SILVER,244827,OPTFUT,CE,59000,SILVER23JUN59000CE,SILVER23JUN59000CE,SILVER 26JUN23 59000 CE,2023-06-26,30,0.5
MCX,mcx_fo,SILVER,244828,OPTFUT,PE,59000,SILVER23JUN59000PE,SILVER23JUN59000PE,SILVER 26JUN23 59000 PE,2023-06-26,30,0.5
MCX,mcx_fo,SILVER,244829,OPTFUT,CE,59250,SILVER23JUN59250CE,SILVER23JUN59250CE,SILVER 26JUN23 59250 CE,2023-06-26,30,0.5
MCX,mcx_fo,SILVER,244830,OPTFUT,PE,59250,SILVER23JUN59250PE,SILVER23JUN59250PE,SILVER 26JUN23 59250 PE,2023-06-26,30,0.5
MCX,mcx_fo,SILVER,244831,OPTFUT,CE,59500,SILVER23JUN59500CE,SILVER23JUN59500CE,SILVER 26JUN23 59500 CE,2023-06-26,30,0.5
MCX,mcx_fo,SILVER,244832,OPTFUT,PE,59500,SILVER23JUN59500PE,SILVER23JUN59500PE,SILVER 26JUN23 59500 PE,2023-06-26,30,0.5
MCX,mcx_fo,SILVER,244833,OPTFUT,CE,59750,SILVER23JUN59750CE,SILVER23JUN59750CE,SILVER 26JUN23 59750 CE,2023-06-26,30,0.5
MCX,mcx_fo,SILVER,244834,OPTFUT,PE,59750,SILVER23JUN59750PE,SILVER23JUN59750PE,SILVER 26JUN23 59750 PE,2023-06-26,30,0.5
MCX,mcx_fo,SILVER,244835,OPTFUT,CE,60000,SILVER23JUN60000CE,SILVER23JUN60000CE,SILVER 26JUN23 60000 CE,2023-06-26,30,0.5
MCX,mcx_fo,SILVER,244836,OPTFUT,PE,60000,SILVER23JUN60000PE,SILVER23JUN60000PE,SILVER 26JUN23 60000 PE,2023-06-26,30,0.5
MCX,mcx_fo,SILVER,244837,OPTFUT,CE,60250,SILVER23JUN60250CE,SILVER23JUN60250CE,SILVER 26JUN23 60250 CE,2023-06-26,30,0.5
MCX,mcx_fo,COPPER,245508,OPTFUT,PE,665,COPPER22NOV665PE,COPPER22NOV665PE,COPPER 21NOV22 665 PE,2022-11-21,2500,0.01
MCX,mcx_fo,COPPER,245509,OPTFUT,CE,670,COPPER22NOV670CE,COPPER22NOV670CE,COPPER 21NOV22 670 CE,2022-11-21,2500,0.01
MCX,mcx_fo,COPPER,245510,OPTFUT,PE,670,COPPER22NOV670PE,COPPER22NOV670PE,COPPER 21NOV22 670 PE,2022-11-21,2500,0.01
